101049,432
101050,576
101051,576
101052,432
101053,432
101054,432
101055,576
101056,432
101057,432
101058,432
101059,432
101060,576
101061,576
101062,432
101063,432
101064,432
101065,432
101066,576
101067,432
101068,432
101069,432
101070,576
101071,576
101072,432
101073,432
101074,432
101075,432
101076,432
101077,576
101078,432
101079,432
101080,576
101081,576
101082,432
101083,432
101084,432
101085,432
101086,432
101087,432
101088,576
101089,432
101090,576
101091,576
101092,432
101093,432
101094,432
101095,432
101096,432
101097,432
101098,432
101099,576
101100,50
101101,12000
101110,720
101111,2700
101112,576
101113,576
101114,576
101115,576
101116,576
101117,576
101118,576
101119,576
101121,960
101131,960
101141,960
101151,960
101158,324
101161,960
101168,324
101171,960
101181,960
101186,324
101191,960
101210,288
101211,960
101212,576
101222,144
101310,288
101311,960
101313,576
101314,270
101333,144
101410,288
101411,960
101414,576
101444,144
101510,288
101511,960
101515,576
101518,324
101520,270
101521,270
101555,144
101580,810
101581,810
101582,540
101583,540
101584,540
101585,810
101586,540
101587,540
101588,810
101589,540
101610,288
101611,960
101616,576
101618,324
101666,316.8
101680,810
101681,810
101682,540
101683,540
101684,540
101685,540
101686,810
101687,540
101688,810
101689,360
101698,216
101710,288
101711,960
101717,576
101777,144
101810,288
101811,960
101818,576
101860,810
101861,810
101862,540
101863,540
101864,540
101865,540
101866,810
101867,540
101868,810
101869,360
101888,360
101896,216
101910,288
101911,960
101918,324
101919,576
101920,270
101921,270
101968,216
101986,216
101999,316.8
102000,576
102010,288
102011,288
102012,288
102013,216
102014,216
102015,216
102016,216
102017,216
102018,216
102019,216
102020,1152
102021,1440
102022,1440
102023,1080
102024,1080
102025,1080
102026,1080
102027,1080
102028,1080
102029,1080
102102,2400
102111,960
102120,288
102121,576
102158,216
102168,216
102186,216
102220,360
102221,360
102222,1728
102223,270
102224,270
102225,270
102226,270
102227,270
102228,270
102229,270
102320,216
102323,432
102333,108
102420,216
102424,432
102444,108
102518,216
102520,540
102521,270
102525,432
102555,108
102618,216
102620,216
102626,432
102666,237.6
102689,216
102698,216
102720,216
102727,432
102777,108
102820,216
102828,432
102869,216
102888,270
102896,216
102918,216
102920,540
102921,270
102929,432
102968,216
102986,216
102999,237.6
103000,576
103010,288
103011,288
103012,216
103013,288
103014,216
103015,216
103016,216
103017,216
103018,216
103019,216
103030,1152
103031,1440
103032,1080
103033,1440
103034,1080
103035,1080
103036,1080
103037,1080
103038,1080
103039,1080
103103,2400
103111,960
103130,288
103131,576
103158,216
103168,216
103186,216
103222,108
103230,216
103232,432
103330,360
103331,360
103332,270
103333,1728
103334,270
103335,270
103336,270
103337,270
103338,270
103339,270
103344,270
103430,216
103434,432
103444,108
103518,216
103520,180
103521,180
103530,216
103535,432
103555,108
103618,216
103630,216
103636,432
103666,237.6
103689,216
103698,216
103730,216
103737,432
103777,108
103830,216
103838,432
103869,216
103888,270
103896,216
103918,216
103920,180
103921,180
103930,216
103939,432
103968,216
103986,216
103999,237.6
104000,576
104010,288
104011,288
104012,216
104013,216
104014,288
104015,216
104016,216
104017,216
104018,216
104019,216
104040,1152
104041,1440
104042,1080
104043,1080
104044,1440
104045,1080
104046,1080
104047,1080
104048,1080
104049,1080
104104,2400
104111,960
104140,288
104141,576
104158,216
104168,216
104186,216
104222,108
104240,216
104242,432
104333,108
104340,216
104343,432
104440,360
104441,360
104442,270
104443,270
104444,1728
104445,270
104446,270
104447,270
104448,270
104449,270
104518,216
104520,180
104521,180
104540,216
104545,432
104555,108
104618,216
104640,216
104646,432
104666,237.6
104689,216
104698,216
104740,216
104747,432
104777,108
104840,216
104848,432
104869,216
104888,270
104896,216
104918,216
104920,180
104921,180
104940,216
104949,432
104968,216
104986,216
104999,237.6
105000,576
105010,288
105011,288
105012,216
105013,216
105014,216
105015,288
105016,216
105017,216
105018,216
105019,216
105050,1152
105051,1440
105052,1080
105053,1080
105054,1080
105055,1440
105056,1080
105057,1080
105058,1080
105059,1080
105105,2400
105111,960
105150,288
105151,576
105158,324
105168,216
105180,810
105181,810
105182,540
105183,540
105184,540
105185,810
105186,360
105187,540
105188,810
105189,540
105200,675
105201,675
105202,675
105203,450
105204,450
105205,675
105206,450
105207,450
105208,450
105209,450
105210,675
105211,675
105212,675
105213,450
105214,450
105215,675
105216,450
105217,450
105218,450
105219,450
105222,108
105250,216
105252,432
105333,108
105350,216
105353,432
105444,108
105450,216
105454,432
105518,324
105520,270
105521,270
105550,360
105551,360
105552,270
105553,270
105554,270
105555,1728
105556,270
105557,270
105558,270
105559,270
105618,216
105650,216
105656,432
105666,237.6
105689,216
105698,216
105750,216
105757,432
105777,108
105850,216
105858,432
105869,216
105888,270
105896,216
105918,216
105920,180
105921,180
105950,216
105959,432
105968,216
105986,216
105999,237.6
106000,576
106010,288
106011,288
106012,216
106013,216
106014,216
106015,216
106016,288
106017,216
106018,216
106019,216
106060,1152
106061,1440
106062,1080
106063,1080
106064,1080
106065,1080
106066,1267.2
106067,1080
106068,1080
106069,1080
106106,2400
106111,960
106158,216
106160,288
106161,576
106166,316.8
106168,324
106180,810
106181,810
106182,540
106183,540
106184,540
106185,540
106186,540
106187,540
106188,810
106189,540
106222,108
106260,216
106262,432
106266,237.6
106333,108
106360,216
106363,432
106366,237.6
106444,108
106460,216
106464,432
106466,237.6
106518,216
106520,180
106521,180
106555,108
106560,216
106565,432
106566,237.6
106606,316.8
106616,316.8
106618,324
106626,237.6
106636,237.6
106646,237.6
106656,237.6
106660,792
106661,792
106662,594
106663,594
106664,594
106665,594
106666,4492.8
106667,594
106668,291.6
106669,280.8
106676,237.6
106686,291.6
106688,378
106689,216
106696,280.8
106698,216
106699,378
106760,216
106766,237.6
106767,432
106777,108
106860,216
106866,291.6
106868,432
106869,216
106888,313.2
106890,540
106891,540
106892,540
106893,540
106894,540
106895,540
106896,360
106897,540
106898,540
106899,540
106918,216
106920,180
106921,180
106960,216
106966,280.8
106968,216
106969,432
106980,540
106981,540
106982,540
106983,540
106984,540
106985,540
106986,360
106987,540
106988,540
106989,540
106999,280.8
107000,576
107010,288
107011,288
107012,216
107013,216
107014,216
107015,216
107016,216
107017,288
107018,216
107019,216
107070,1152
107071,1440
107072,1080
107073,1080
107074,1080
107075,1080
107076,1080
107077,1440
107078,1080
107079,1080
107107,2400
107111,960
107158,216
107168,216
107170,288
107171,576
107186,216
107222,108
107270,216
107272,432
107333,108
107370,216
107373,432
107444,108
107470,216
107474,432
107518,216
107520,180
107521,180
107555,108
107570,216
107575,432
107618,216
107666,237.6
107670,216
107676,432
107689,216
107698,216
107770,360
107771,360
107772,270
107773,270
107774,270
107775,270
107776,270
107777,1728
107778,270
107779,270
107869,216
107870,216
107878,432
107888,270
107896,216
107918,216
107920,180
107921,180
107968,216
107970,216
107979,432
107986,216
107999,237.6
108000,576
108010,288
108011,288
108012,216
108013,216
108014,216
108015,216
108016,216
108017,216
108018,288
108019,216
108080,1152
108081,1440
108082,1080
108083,1080
108084,1080
108085,1080
108086,1080
108087,1080
108088,1440
108089,1080
108108,2400
108111,960
108158,324
108168,324
108180,288
108181,576
108186,324
108188,360
108222,108
108280,216
108282,432
108288,270
108333,108
108380,216
108383,432
108388,270
108444,108
108480,216
108484,432
108488,270
108518,324
108520,180
108521,180
108555,108
108580,216
108585,432
108588,270
108618,324
108666,291.6
108680,216
108686,432
108688,313.2
108689,216
108690,540
108691,540
108692,540
108693,540
108694,540
108695,540
108696,540
108697,540
108698,360
108699,540
108777,108
108780,216
108787,432
108788,270
108808,360
108818,360
108828,270
108838,270
108848,270
108858,270
108866,378
108868,313.2
108869,216
108878,270
108880,900
108881,900
108882,675
108883,675
108884,675
108885,675
108886,313.2
108887,675
108888,5184
108889,313.2
108896,216
108898,313.2
108899,378
108918,324
108920,180
108921,180
108960,540
108961,540
108962,540
108963,540
108964,540
108965,540
108966,540
108967,540
108968,360
108969,540
108980,216
108986,216
108988,313.2
108989,432
108999,291.6
109000,576
109010,288
109011,288
109012,216
109013,216
109014,216
109015,216
109016,216
109017,216
109018,216
109019,288
109090,1152
109091,1440
109092,1080
109093,1080
109094,1080
109095,1080
109096,1080
109097,1080
109098,1080
109099,1267.2
109109,2400
109111,960
109158,216
109168,216
109180,810
109181,810
109182,540
109183,540
109184,540
109185,540
109186,360
109187,540
109188,810
109189,810
109190,288
109191,576
109199,316.8
109200,675
109201,675
109202,675
109203,450
109204,450
109205,450
109206,450
109207,450
109208,450
109209,675
109210,675
109211,675
109212,675
109213,450
109214,450
109215,450
109216,450
109217,450
109218,450
109219,675
109222,108
109290,216
109292,432
109299,237.6
109333,108
109390,216
109393,432
109399,237.6
109444,108
109490,216
109494,432
109499,237.6
109518,216
109520,180
109521,180
109555,108
109590,216
109595,432
109599,237.6
109618,216
109666,280.8
109680,540
109681,540
109682,540
109683,540
109684,540
109685,540
109686,540
109687,540
109688,540
109689,360
109690,216
109696,432
109698,216
109699,280.8
109777,108
109790,216
109797,432
109799,237.6
109860,540
109861,540
109862,540
109863,540
109864,540
109865,540
109866,540
109867,540
109868,540
109869,360
109888,313.2
109890,216
109896,216
109898,432
109899,291.6
109909,316.8
109918,324
109919,316.8
109920,270
109921,270
109929,237.6
109939,237.6
109949,237.6
109959,237.6
109966,378
109968,216
109969,280.8
109979,237.6
109986,216
109988,378
109989,291.6
109990,792
109991,792
109992,594
109993,594
109994,594
109995,594
109996,280.8
109997,594
109998,291.6
109999,4492.8
110000,2160
110001,450
110002,360
110003,360
110004,360
110005,360
110006,360
110007,360
110008,360
110009,360
110010,50
110011,1200
110100,1800
110101,16000
110102,1440
110103,1440
110104,1440
110105,1440
110106,1440
110107,1440
110108,1440
110109,1440
110110,24000
110111,3000
110112,1152
110113,1152
110114,1152
110115,1152
110116,1152
110117,1152
110118,1152
110119,1152
110121,960
110131,960
110141,960
110151,960
110158,324
110161,960
110168,324
110171,960
110181,960
110186,324
110191,960
110201,288
110202,576
110211,960
110222,144
110301,288
110303,576
110311,960
110333,144
110401,288
110404,576
110411,960
110444,144
110501,288
110505,576
110511,960
110518,324
110520,270
110521,270
110555,144
110601,288
110606,576
110611,960
110618,324
110666,316.8
110689,216
110698,216
110701,288
110707,576
110711,960
110777,144
110801,288
110808,576
110811,960
110869,216
110888,360
110896,216
110901,288
110909,576
110911,960
110918,324
110920,270
110921,270
110968,216
110986,216
110999,316.8
111000,180
111001,1200
111002,144
111003,144
111004,144
111005,144
111006,144
111007,144
111008,144
111009,144
111010,8000
111011,3000
111012,576
111013,576
111014,576
111015,576
111016,576
111017,576
111018,576
111019,576
111020,144
111021,960
111022,144
111023,108
111024,108
111025,108
111026,108
111027,108
111028,108
111029,108
111030,144
111031,960
111032,108
111033,144
111034,108
111035,108
111036,108
111037,108
111038,108
111039,108
111040,144
111041,960
111042,108
111043,108
111044,144
111045,108
111046,108
111047,108
111048,108
111049,108
111050,144
111051,960
111052,108
111053,108
111054,108
111055,144
111056,108
111057,108
111058,108
111059,108
111060,144
111061,960
111062,108
111063,108
111064,108
111065,108
111066,144
111067,108
111068,108
111069,108
111070,144
111071,960
111072,108
111073,108
111074,108
111075,108
111076,108
111077,144
111078,108
111079,108
111080,144
111081,960
111082,108
111083,108
111084,108
111085,108
111086,108
111087,108
111088,144
111089,108
111090,144
111091,960
111092,108
111093,108
111094,108
111095,108
111096,108
111097,108
111098,108
111099,144
111100,2160
111101,2700
111102,1728
111103,1728
111104,1728
111105,1728
111106,1728
111107,1728
111108,1728
111109,1728
111110,2160
111111,6000
111112,2160
111113,2160
111114,2160
111115,2160
111116,2160
111117,2160
111118,2160
111119,2160
111120,1728
111121,2700
111122,2160
111123,4800
111124,1728
111125,1728
111126,1728
111127,1728
111128,1728
111129,1728
111130,1728
111131,2700
111132,1728
111133,2160
111134,1728
111135,4800
111136,1728
111137,1728
111138,1728
111139,1728
111140,1728
111141,2700
111142,1728
111143,1728
111144,2160
111145,1728
111146,1728
111147,4800
111148,1728
111149,1728
111150,1728
111151,2700
111152,1728
111153,1728
111154,1728
111155,2160
111156,1728
111157,1728
111158,14400
111159,4800
111160,1728
111161,2700
111162,1728
111163,1728
111164,1728
111165,1728
111166,2160
111167,1728
111168,14400
111169,1728
111170,1728
111171,2700
111172,1728
111173,1728
111174,1728
111175,1728
111176,1728
111177,2160
111178,1728
111179,1728
111180,1728
111181,2700
111182,1728
111183,1728
111184,1728
111185,1728
111186,14400
111187,1728
111188,2160
111189,1728
111190,1728
111191,2700
111192,1728
111193,1728
111194,1728
111195,1728
111196,1728
111197,1728
111198,1728
111199,2160
111200,144
111201,960
111202,144
111203,108
111204,108
111205,108
111206,108
111207,108
111208,108
111209,108
111210,576
111211,3000
111212,8000
111213,576
111214,576
111215,576
111216,576
111217,576
111218,576
111219,576
111220,144
111221,1200
111222,180
111223,144
111224,144
111225,144
111226,144
111227,144
111228,144
111229,144
111230,108
111231,960
111232,144
111233,144
111234,108
111235,108
111236,108
111237,108
111238,108
111239,108
111240,108
111241,960
111242,144
111243,108
111244,144
111245,108
111246,108
111247,108
111248,108
111249,108
111250,108
111251,960
111252,144
111253,108
111254,108
111255,144
111256,108
111257,108
111258,108
111259,108
111260,108
111261,960
111262,144
111263,108
111264,108
111265,108
111266,144
111267,108
111268,108
111269,108
111270,108
111271,960
111272,144
111273,108
111274,108
111275,108
111276,108
111277,144
111278,108
111279,108
111280,108
111281,960
111282,144
111283,108
111284,108
111285,108
111286,108
111287,108
111288,144
111289,108
111290,108
111291,960
111292,144
111293,108
111294,108
111295,108
111296,108
111297,108
111298,108
111299,144
111300,144
111301,960
111302,108
111303,144
111304,108
111305,108
111306,108
111307,108
111308,108
111309,108
111310,576
111311,3000
111312,576
111313,8000
111314,4000
111315,576
111316,576
111317,576
111318,576
111319,576
111320,108
111321,960
111322,144
111323,144
111324,108
111325,108
111326,108
111327,108
111328,108
111329,108
111330,144
111331,1200
111332,144
111333,180
111334,144
111335,144
111336,144
111337,144
111338,144
111339,144
111340,108
111341,960
111342,108
111343,144
111344,144
111345,108
111346,108
111347,108
111348,108
111349,108
111350,108
111351,960
111352,108
111353,144
111354,108
111355,144
111356,108
111357,108
111358,108
111359,108
111360,108
111361,960
111362,108
111363,144
111364,108
111365,108
111366,144
111367,108
111368,108
111369,108
111370,108
111371,960
111372,108
111373,144
111374,108
111375,108
111376,108
111377,144
111378,108
111379,108
111380,108
111381,960
111382,108
111383,144
111384,108
111385,108
111386,108
111387,108
111388,144
111389,108
111390,108
111391,960
111392,108
111393,144
111394,108
111395,108
111396,108
111397,108
111398,108
111399,144
111400,144
111401,960
111402,108
111403,108
111404,144
111405,108
111406,108
111407,108
111408,108
111409,108
111410,576
111411,3000
111412,576
111413,576
111414,8000
111415,576
111416,576
111417,576
111418,576
111419,576
111420,108
111421,960
111422,144
111423,108
111424,144
111425,108
111426,108
111427,108
111428,108
111429,108
111430,108
111431,960
111432,108
111433,144
111434,144
111435,108
111436,108
111437,108
111438,108
111439,108
111440,144
111441,1200
111442,144
111443,144
111444,180
111445,144
111446,144
111447,144
111448,144
111449,144
111450,108
111451,960
111452,108
111453,108
111454,144
111455,144
111456,108
111457,108
111458,108
111459,108
111460,108
111461,960
111462,108
111463,108
111464,144
111465,108
111466,144
111467,108
111468,108
111469,108
111470,108
111471,960
111472,108
111473,108
111474,144
111475,108
111476,108
111477,144
111478,108
111479,108
111480,108
111481,960
111482,108
111483,108
111484,144
111485,108
111486,108
111487,108
111488,144
111489,108
111490,108
111491,960
111492,108
111493,108
111494,144
111495,108
111496,108
111497,108
111498,108
111499,144
111500,144
111501,960
111502,108
111503,108
111504,108
111505,144
111506,108
111507,108
111508,108
111509,108
111510,576
111511,3000
111512,576
111513,576
111514,576
111515,8000
111516,576
111517,576
111518,4800
111519,576
111520,750
111521,4000
111522,144
111523,108
111524,108
111525,144
111526,108
111527,108
111528,108
111529,108
111530,108
111531,960
111532,108
111533,144
111534,108
111535,144
111536,108
111537,108
111538,108
111539,108
111540,108
111541,960
111542,108
111543,108
111544,144
111545,144
111546,108
111547,108
111548,108
111549,108
111550,144
111551,1200
111552,144
111553,144
111554,144
111555,180
111556,144
111557,144
111558,144
111559,144
111560,108
111561,960
111562,108
111563,108
111564,108
111565,144
111566,144
111567,108
111568,108
111569,108
111570,108
111571,960
111572,108
111573,108
111574,108
111575,144
111576,108
111577,144
111578,108
111579,108
111580,324
111581,4800
111582,324
111583,324
111584,324
111585,432
111586,324
111587,324
111588,432
111589,324
111590,108
111591,960
111592,108
111593,108
111594,108
111595,144
111596,108
111597,108
111598,108
111599,144
111600,144
111601,960
111602,108
111603,108
111604,108
111605,108
111606,144
111607,108
111608,108
111609,108
111610,576
111611,3000
111612,576
111613,576
111614,576
111615,576
111616,8000
111617,576
111618,4800
111619,576
111620,108
111621,960
111622,144
111623,108
111624,108
111625,108
111626,144
111627,108
111628,108
111629,108
111630,108
111631,960
111632,108
111633,144
111634,108
111635,108
111636,144
111637,108
111638,108
111639,108
111640,108
111641,960
111642,108
111643,108
111644,144
111645,108
111646,144
111647,108
111648,108
111649,108
111650,108
111651,960
111652,108
111653,108
111654,108
111655,144
111656,144
111657,108
111658,108
111659,108
111660,144
111661,1200
111662,144
111663,144
111664,144
111665,144
111666,1100
111667,144
111668,144
111669,144
111670,108
111671,960
111672,108
111673,108
111674,108
111675,108
111676,144
111677,144
111678,108
111679,108
111680,324
111681,4800
111682,324
111683,324
111684,324
111685,324
111686,432
111687,324
111688,432
111689,1500
111690,108
111691,960
111692,108
111693,108
111694,108
111695,108
111696,144
111697,108
111698,900
111699,144
111700,144
111701,960
111702,108
111703,108
111704,108
111705,108
111706,108
111707,144
111708,108
111709,108
111710,576
111711,3000
111712,576
111713,576
111714,576
111715,576
111716,576
111717,8000
111718,576
111719,576
111720,108
111721,960
111722,144
111723,108
111724,108
111725,108
111726,108
111727,144
111728,108
111729,108
111730,108
111731,960
111732,108
111733,144
111734,108
111735,108
111736,108
111737,144
111738,108
111739,108
111740,108
111741,960
111742,108
111743,108
111744,144
111745,108
111746,108
111747,144
111748,108
111749,108
111750,108
111751,960
111752,108
111753,108
111754,108
111755,144
111756,108
111757,144
111758,108
111759,108
111760,108
111761,960
111762,108
111763,108
111764,108
111765,108
111766,144
111767,144
111768,108
111769,108
111770,144
111771,1200
111772,144
111773,144
111774,144
111775,144
111776,144
111777,180
111778,144
111779,144
111780,108
111781,960
111782,108
111783,108
111784,108
111785,108
111786,108
111787,144
111788,144
111789,108
111790,108
111791,960
111792,108
111793,108
111794,108
111795,108
111796,108
111797,144
111798,108
111799,144
111800,144
111801,960
111802,108
111803,108
111804,108
111805,108
111806,108
111807,108
111808,144
111809,108
111810,576
111811,3000
111812,576
111813,576
111814,576
111815,576
111816,576
111817,576
111818,8000
111819,576
111820,108
111821,960
111822,144
111823,108
111824,108
111825,108
111826,108
111827,108
111828,144
111829,108
111830,108
111831,960
111832,108
111833,144
111834,108
111835,108
111836,108
111837,108
111838,144
111839,108
111840,108
111841,960
111842,108
111843,108
111844,144
111845,108
111846,108
111847,108
111848,144
111849,108
111850,108
111851,960
111852,108
111853,108
111854,108
111855,144
111856,108
111857,108
111858,144
111859,108
111860,324
111861,4800
111862,324
111863,324
111864,324
111865,324
111866,432
111867,324
111868,432
111869,1500
111870,108
111871,960
111872,108
111873,108
111874,108
111875,108
111876,108
111877,144
111878,144
111879,108
111880,144
111881,1200
111882,144
111883,144
111884,144
111885,144
111886,144
111887,144
111888,1250
111889,144
111890,108
111891,960
111892,108
111893,108
111894,108
111895,108
111896,900
111897,108
111898,144
111899,144
111900,144
111901,960
111902,108
111903,108
111904,108
111905,108
111906,108
111907,108
111908,108
111909,144
111910,576
111911,3000
111912,576
111913,576
111914,576
111915,576
111916,576
111917,576
111918,4800
111919,8000
111920,750
111921,4000
111922,144
111923,108
111924,108
111925,108
111926,108
111927,108
111928,108
111929,144
111930,108
111931,960
111932,108
111933,144
111934,108
111935,108
111936,108
111937,108
111938,108
111939,144
111940,108
111941,960
111942,108
111943,108
111944,144
111945,108
111946,108
111947,108
111948,108
111949,144
111950,108
111951,960
111952,108
111953,108
111954,108
111955,144
111956,108
111957,108
111958,108
111959,144
111960,108
111961,960
111962,108
111963,108
111964,108
111965,108
111966,144
111967,108
111968,900
111969,144
111970,108
111971,960
111972,108
111973,108
111974,108
111975,108
111976,108
111977,144
111978,108
111979,144
111980,108
111981,960
111982,108
111983,108
111984,108
111985,108
111986,900
111987,108
111988,144
111989,144
111990,144
111991,1200
111992,144
111993,144
111994,144
111995,144
111996,144
111997,144
111998,144
111999,1100
112000,144
112011,960
112020,576
112021,288
112101,960
112110,1152
112111,3000
112112,24000
112113,1152
112114,1152
112115,1152
112116,1152
112117,1152
112118,1152
112119,1152
112120,1440
112121,16000
112122,1800
112123,1440
112124,1440
112125,1440
112126,1440
112127,1440
112128,1440
112129,1440
112131,960
112141,960
112151,960
112158,324
112161,960
112168,324
112171,960
112181,960
112186,324
112191,960
112211,1200
112212,50
112220,360
112221,450
112222,2160
112223,360
112224,360
112225,360
112226,360
112227,360
112228,360
112229,360
112311,960
112321,288
112323,576
112333,144
112411,960
112421,288
112424,576
112444,144
112511,960
112518,324
112520,270
112521,720
112525,576
112555,144
112611,960
112618,324
112621,288
112626,576
112666,316.8
112689,216
112698,216
112711,960
112721,288
112727,576
112777,144
112811,960
112821,288
112828,576
112869,216
112888,360
112896,216
112911,960
112918,324
112920,270
112921,720
112929,576
112968,216
112986,216
112999,316.8
113000,144
113011,960
113030,576
113031,288
113101,960
113110,1152
113111,3000
113112,1152
113113,24000
113114,1152
113115,1152
113116,1152
113117,1152
113118,1152
113119,1152
113121,960
113130,1440
113131,16000
113132,1440
113133,1800
113134,1440
113135,1440
113136,1440
113137,1440
113138,1440
113139,1440
113140,675
113141,4000
113142,675
113143,900
113144,900
113145,675
113146,675
113147,675
113148,675
113149,675
113151,960
113158,324
113161,960
113168,324
113171,960
113181,960
113186,324
113191,960
113211,960
113222,144
113231,288
113232,576
113311,1200
113313,50
113330,360
113331,450
113332,360
113333,2160
113334,360
113335,360
113336,360
113337,360
113338,360
113339,360
113344,360
113411,960
113431,288
113434,576
113444,144
113511,960
113518,324
113520,180
113521,270
113531,288
113535,576
113555,144
113611,960
113618,324
113631,288
113636,576
113666,316.8
113689,216
113698,216
113711,960
113731,288
113737,576
113777,144
113811,960
113831,288
113838,576
113869,216
113888,360
113896,216
113911,960
113918,324
113920,180
113921,270
113931,288
113939,576
113968,216
113986,216
113999,316.8
114000,144
114011,960
114040,576
114041,288
114101,960
114110,1152
114111,3000
114112,1152
114113,1152
114114,24000
114115,1152
114116,1152
114117,1152
114118,1152
114119,1152
114121,960
114131,960
114140,1440
114141,16000
114142,1440
114143,1440
114144,1800
114145,1440
114146,1440
114147,1440
114148,1440
114149,1440
114151,960
114158,324
114161,960
114168,324
114171,960
114181,960
114186,324
114191,960
114211,960
114222,144
114241,288
114242,576
114311,960
114333,144
114341,288
114343,576
114411,1200
114414,50
114440,360
114441,450
114442,360
114443,360
114444,2160
114445,360
114446,360
114447,360
114448,360
114449,360
114511,960
114518,324
114520,180
114521,270
114541,288
114545,576
114555,144
114611,960
114618,324
114641,288
114646,576
114666,316.8
114689,216
114698,216
114711,960
114741,288
114747,576
114777,144
114811,960
114841,288
114848,576
114869,216
114888,360
114896,216
114911,960
114918,324
114920,180
114921,270
114941,288
114949,576
114968,216
114986,216
114999,316.8
115000,144
115011,960
115050,576
115051,288
115101,960
115110,1152
115111,3000
115112,1152
115113,1152
115114,1152
115115,24000
115116,1152
115117,1152
115118,1152
115119,1152
115121,960
115131,960
115141,960
115150,1440
115151,16000
115152,1440
115153,1440
115154,1440
115155,1800
115156,1440
115157,1440
115158,1728
115159,1440
115161,960
115168,324
115171,960
115180,810
115181,4800
115182,810
115183,810
115184,810
115185,1080
115186,540
115187,810
115188,1080
115189,810
115191,960
115200,675
115201,675
115202,675
115203,450
115204,450
115205,675
115206,450
115207,450
115208,450
115209,450
115210,675
115211,4000
115212,900
115213,675
115214,675
115215,900
115216,675
115217,675
115218,675
115219,675
115222,144
115251,288
115252,576
115311,960
115333,144
115351,288
115353,576
115411,960
115444,144
115451,288
115454,576
115511,1200
115515,50
115518,432
115520,270
115521,360
115550,360
115551,450
115552,360
115553,360
115554,360
115555,2160
115556,360
115557,360
115558,360
115559,360
115611,960
115618,324
115651,288
115656,576
115666,316.8
115689,216
115698,216
115711,960
115751,288
115757,576
115777,144
115800,810
115801,810
115802,540
115803,540
115804,540
115805,810
115806,540
115807,540
115808,810
115809,540
115810,810
115811,4800
115812,810
115813,810
115814,810
115815,1080
115816,810
115817,810
115818,1080
115819,810
115820,540
115821,810
115822,810
115823,540
115824,540
115825,810
115826,540
115827,540
115828,810
115829,540
115830,540
115831,810
115832,540
115833,810
115834,540
115835,810
115836,540
115837,540
115838,810
115839,540
115840,540
115841,810
115842,540
115843,540
115844,810
115845,810
115846,540
115847,540
115848,810
115849,540
115850,810
115851,864
115852,810
115853,810
115854,810
115855,1080
115856,810
115857,810
115858,1728
115859,810
115860,540
115861,810
115862,540
115863,540
115864,540
115865,810
115866,810
115867,540
115868,810
115869,360
115870,540
115871,810
115872,540
115873,540
115874,540
115875,810
115876,540
115877,810
115878,810
115879,540
115880,810
115881,1080
115882,810
115883,810
115884,810
115885,1080
115886,810
115887,810
115888,648
115889,810
115890,540
115891,810
115892,540
115893,540
115894,540
115895,810
115896,360
115897,540
115898,810
115899,810
115911,960
115918,324
115920,180
115921,270
115951,288
115959,576
115968,216
115986,216
115999,316.8
116000,144
116011,960
116060,576
116061,288
116066,316.8
116101,960
116110,1152
116111,3000
116112,1152
116113,1152
116114,1152
116115,1152
116116,24000
116117,1152
116118,1152
116119,1152
116121,960
116131,960
116141,960
116151,960
116158,324
116160,1440
116161,16000
116162,1440
116163,1440
